,query,address,resptype,qname,qcontent,acontent
69,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=323665716&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=70&search_sort=0&spq=0,1,"속이울렁거림, 복통, 관자놀이진통, 설사, 무슨증상인가요",5일전부터 관자놀이쪽 진통이 심하구 속이울렁거리면서 복통도 느끼고 설사도 매일하고있습니다ㅠㅠ매일 술먹고 난 다음날 증상처럼 어지럽고 매스껍고 그런데 도대체 왜 이런거죵평소에 커피도 즐겨마시는편인데 커피만봐도 속이 울렁거려요ㅠㅠ,"안녕하세요. 하이닥-네이버 지식iN 상담의 김무웅 입니다.두통, 복통, 설사, 울렁거림 증상을 종합하였을 때는 장염 가능성이 매우 높아 보입니다.증상이 지속된다면 인근 병/의원에서 신체검진 및 진료 상담 받아보고 처치 등을받아보는게 좋겠습니다.감사합니다.  알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.03.21."
70,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=325291612&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=71&search_sort=0&spq=0,1,복통과 토할거 같은 증세는 어디 과로 가야 하나요?며칠 동안 아파서 시간내서 내일 가보려는데 내과 가면 되나요?,,"안녕하세요. 하이닥-네이버 지식iN 상담의 정세진 입니다.일반적으로 복통/구토/구역 등을 동반하는 경우에는 내과에 내원해서 진찰을 받아 보면 되겠습니다 .  알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.04.15."
71,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=312629529&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=72&search_sort=0&spq=0,1,"이틀 전 부터 머리에 열이나면서 복통 , 설사가 반복되다가 지금은 열은 가라앉은 상태이고 설사도 원래는 십분에 한번씩 가는꼴로 계속 갔다가 가는 속도는 낮아졌는데 아직 배는 여전히 아프네요 ㅠㅠ 콕콕 찌르는거 같고 .. 어제 너무 아파서 병원에서 진료받았는데 장염이라고 그러더라고요 그래서 약을 타와서 먹었는데 설사 색이 갈색이였던 거 같은데 오늘 보니까 초록색이에요 왜그런건지 알수 있을까요 제가 인터넷으로 원인을 검색해봤는데 어디서는 호전되고있는거라하고 어디서는 병원을 가봐야할거같다고 다 말이 다르더라고요 정확하신 분만 답 부탁드려요 ㅠㅠㅠㅠ",,"안녕하세요. 하이닥-네이버 지식iN 상담의 김무웅 입니다.대변 색상으로는 진단 내리기가 어렵습니다.음식물의 영향도 있고, 소화액등으로 인한 대변 색상 변화도 있습니다.대변 색으로 호전 여부를 판단하기 보다는본인의 복통 주기, 강도, 무른변 횟수/양 등이 호전되고 있으면 호전된다고 생각하는게 좋겠습니다.감사합니다.   #지식인카드 #지식인카드답변 #플레이스URL   알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2018.10.22."
72,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=322095876&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=73&search_sort=0&spq=0,1,"방광염인데 복통이 있어요저희 엄마가 44세 방광염에 걸리셨는데약도 챙겨먹고, 술 끊고 크랜베리 주스 자주 마시고관리하고 계세요근데 어젯밤부터 계속 허리가 아프다고 하시다가지금은 아랫배가 너무너무 아프다고 하시는데ㅠㅠ방광염이랑 연관이 있을까요병원을 한 번 더 내원해야할까요???불안해요ㅠㅠ선생님들",,"안녕하세요. 하이닥-네이버 지식iN 상담의 서주완 입니다.질문 내용만으로 진료를 보지 않고 정확한 병명 확인은 어렵습니다.먼저 방광염은 방광에 세균, 바이러스 등에 의해 염증이 나타나는 질환으로여성의 경우 호르몬인 에스트르겐 분비가 감소하면서 대장균의 과증식을막지 못해 방광염이 발생할 수도 있습니다.물로 방광염 확인을 위해서는 진료가 필요합니다.여성이 남성에 비해 요도의 길이가 짧고 외음부에 요도구가 위치하고 있어질과 항문의 분비물로 오염 될 확률이 쉽기 때문에 방광염이 빈번하게 나타날 수 있습니다.수분섭취를 하루 6잔~8잔의 물을 마셔서 소변을 자주 배출하시고, 스트레스나면역저하 등에 신경쓰는 것이 도움이 됩니다.증상이 지속되신다면 어떤 질환인지 여부 확인을 위해가까운 병원에 내원하시어 전문의 진료 및 검사, 소견을 들어보시길 권유드립니다.답변이 도움이 되었으면 합니다.감사합니다.            서주완      비뇨의학과 전문의      골드만비뇨기과의원(강남점)  02-556-7533   학력/자격 : 연세대학교 의과대학 졸업 전공 : 남성의학, 비뇨기 종양, 소아 비뇨기과, 요로계 질환, 여성비뇨기과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.02.26."
73,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=325033712&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=74&search_sort=0&spq=0,1,"현재 태국 여행중이구요 복통과 설사(녹색물변) 이 심해서 현지 병원에 갔더니 buscopan, motilium, paracetamaol, omnicef , 그리고 전해질가루 같은거 하나 받았어요 그런데 설사가 줄지가 않고 더심하네요 (하루에10회이상) 이약들이랑 제가 가지고 있는 지사제(로이디펜) 같이 먹어도 될까요?",,"안녕하세요. 하이닥-네이버 지식iN 상담의 김무웅 입니다.질문자님이 적어준 그 약은 조금 더 효과가 강한 지사제 입니다다만 발열이 있고 복통이 매우 심하다면 염증성 설사 가능성이 있어서복용하지 않기를 권유드립니다.감사합니다.  알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.04.11."
74,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7011404&docId=328450292&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=75&search_sort=0&spq=0,1,복강경 수술 3주 되었는데 복통 하혈,자궁 난소 물혹으로 복강경 수술 3주 되었는데 복통 하혈 있습니다정상인가요? ㅠ 오른쪽 낭종쪽이 아파요...냉이랑 맑은 피가 같이 나오구요생리는 아닌 것 같은데요.자궁 난소에 낭종(물혹)으로 낭종 제거 수술 했습니다.제거 수술로 오른쪽은 난소가 95%가 있구요왼쪽은 100%가 있다고 해요.근데 너무 오른쪽이 아프네요.처방약은 70% 정도는 다 먹었는데 나머지 30%은 먹다 안 먹다 했어요 이것 때문인지 지금 아파서 걱정됩니다,안녕하세요. 하이닥-네이버 지식iN 산부인과 상담의 한상훈 입니다.   난소 수술의 경우 호르몬 이상이 일시적으로 와서 부정출혈이 있을 수 있습니다.  통증의 경우는 담당선생님과 상의하여 약 추가 처방 받으세요.    도움이 되셨기를 바랍니다. 감사합니다.
75,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70122&docId=335242100&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=76&search_sort=0&spq=0,0,스트레스성 복통,저녁에 스트레스성 복통이 일어나서 응급실 가면 진통제 같은 것 맞고 자고 가게 해주나요?ㅜㅜ 아이가 가끔 그래서 어떻게 대처해야할지 되도록 빨리 알려주세요~ㅠㅠ 내공 40이요.,응급실에서 수액 치료가 필요하다면 2~4시간 정도 맞아야 할수 있으니 그때 쉴수는 있습니다 복통이 있다고 수액을 처방하지 주사나 약으로 처방할지는 상태를 봐서 처방될 부분이라 무조건 맞을수 있다 볼수 없습니다
76,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70401&docId=331214612&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=77&search_sort=0&spq=0,1,니메겐 복용후 복통,니메겐이라는 피부과에서 처방 받은 약을 2일째 먹고 있는데 먹고 나서 2~3시간 후부터 윗배가 심하게 아파요.. 뭔가가 뒤틀린 느낌으로 아파요ㅠㅠㅠㅠ 당장 복용 중단해야하는걸까요? 지금 생리중인데 복용해서 아픈건가요..?,"약 복용 후 정확하게 복통이 일어난다면, 약을 바꾸시는 쪽으로 생각하시는 것이 맞습니다. 최내한 빨리 병원 재방문하시어 교체 혹은 조절 부탁드립니다!"
77,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=326696548&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=78&search_sort=0&spq=0,1,새벽에 복통이 와서 잠에서 깼는데 시간이 갈수록왼쪽아랫배와 허리쪽도 아파오고 요도가 시큰한게 느껴져서 화장실도 계속왔다갔다했어요 예전에 결석이 생긴적이 있는데 증상은 그 느낌이고 요도끝이 찡한게..요로결석인가 싶구요...화장실에서 소변 보다가 갑자기 괜찮아져서 다시 잠잘수있었는데 결석이 소변을 통해 나온건가요?! 변기를 보니 뭔가 이물질이 나온거같긴한데...현재는 괜찮은데 병원가봐야 할가요?!,,"안녕하세요. 하이닥-네이버 지식iN 상담의 이영진 입니다.   예, 요로결석의 가능성이 높습니다.   현재는 괜찮으셔도 비뇨기과 내원하셔서 정확한 진단을 받으시는 것이 좋겠습니다.   감사합니다."
78,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70104&docId=311525468&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=79&search_sort=0&spq=0,1,"배에서 꾸르륵 소리, 복통",어제 점심 쯤 부터 화장실이 가고싶었는데 저녁을 6시반쯤에 먹고 중간에 구역질도 했고 밤 10시 반쯤에 화장실을 갔거든요근데 집와서 대변을 되게 많이 봤고 심지어 중간에 물까지 한번 더 내렸어요대변은 원래 평소처럼 나온게아니라 되게 토끼똥처럼 똥 똥 해서 나왔구요 .. (더럽긴한데 ..)근데 그러고나서 약간 통증이 느껴졌고 어쩌면 전부터 느낀걸수도 있겠지만하여튼 배고프지도않은데 계속 꾸르륵 거렸고 복통에 복부팽만감도 약간 들었구요핫팩 붙이면 어느정도 괜찮아져서 이틀 째 핫팩 붙이고 있네요이거 뭐죠 ㅜㅜ,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이무혁 입니다.- 배가 불편하고 가스, 복통은     거의가 음식물에서 기인하는 배탈입니다. - 그 전에 뭘 섭취하였는지 잘 헤아려보고..      조심하면 됩니다.- 우선 잘 낫으려면 1-2끼 금식하는 것이 빠릅니다. - 금식동안에 허기지면 수분보층 위해서 링겔 대용으로       보리차 + 설탕 약간 + 소금 미량 = 3가지 끓인 보리차를  조금씩 섭취합니다.  알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2018.10.08."
79,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=336511380&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=80&search_sort=0&spq=0,0,잦은 설사 (고열 복통 두통 X),"3일전제돼지껍데기, 탄산, 2일전에는 아침에 피자,파스타 등 먹고난뒤 물설사를 계속하내요 어제 아침점심 굶고 괜찮은거 같아서 저녁을 먹었는데 오늘 아침에 물설사를 했습니다고열 복통 두통은 전혀 없고, 왼쪽 배가 찌릿찌릿한 느낌만 있네요ㅜㅜ","갑자기 발생한 설사라면 세균성 장염으로 보이네요   이럴 경우에는 병원 가서 진찰 받으셔야 합니다   의사쌤들이 거의 스맥타를 처방을 해주실 겁니다   단순히 트러플에 의한 장누수라면 로페라미드 loperamide 계열의   지사제가 좋구요 (장관 운동 조절제)    그거 먹고 공복으로 버티시구 따뜻한 보리차 드세요   차고 밀가루, 기름진 음식은 당분간 거르세요"
80,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70101&docId=328834490&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=81&search_sort=0&spq=0,1,"복통, 발열, 두통, 근육통이 동시에 있습니다.안녕하세요 제가 수요일에 의심가는 식품을 먹은 후목요일에 복통이 있다가 금요일부터 발열이 심해지더니어제 38.9도까지 열이 올라 군병원에서 진료를 받았습니다.군병원에선 위염인 것 같다는데, 위염이 이렇게 고열이 오래가는건 처음 듣는 이야기라..부모님이 만성 위염이신데 고열이신 적은 본 적이 없었기도 하고요어쨌든 수액 맞고 약먹었는데 오늘 다시 열이 38.6도로 올라가버리고 복통과 두통도 아직 여전합니다.근데 장염이라기엔 설사는 금요일밖에 안 했고, 보통 장염이면 아랫배가 아프다는데 전 윗배가 아프다는점그리고 그냥 배가 아픈게 아니라 자세를 바꾸는 등 움직일 때 주로 아프다는 점입니다.민간에 계신 의료 전문가들의 고견을 듣고 싶습니다...",,안녕하세요. 원자력병원-네이버 지식iN 상담의사 한철주 입니다. 식중독(급성 위장관염)이나 장티브스 같은 병들을 의심해 볼 수 있습니다. 통상 위장관염은 3-4일 정도 치료 받으면 완화되는 경우가 많은데 이 기간이 지나도록 열이 지속되고 몸이 불편하시다면 소화기내과 진료를 받아 보시는 것이 좋겠습니다.
81,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=318821603&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=82&search_sort=0&spq=0,1,배꼽 위로 쥐어짜는 복통이 3~4시간 간격으로 있습니다. 물설사가 나오고 배에서 꾸룩꾸룩 소리가 계속 납니다. 가스도 나오는데 장꼬인게 맞는지요? 10년전 소장절제술도 했습니다. 가스 나오면 장꼬인게 아니라고 하던데 맞는지요? 외국에 있어서 병원가기가 힘듭니다. ㅜㅜ,,"안녕하세요. 하이닥-네이버 지식iN 상담의 윤성환 입니다.간헐적인 복통이 있습니다. 복통은 장운동때문에 생기는 것 같습니다. 소장절제술 받은적이 있으니 어느정도의 유착은 있을 수 있습니다. 복부수술후 통증이 주기적으로 생기는 것은 유착으로 인한 장운동 때문일 가능성이 높습니다.변이나 가스가 나오고 있으니 완전 폐색은 아니고 부분적으로 불편한 정도 있는 듯합니다.증상이 심하지 않으실때는 통증이 있을때 진경제를 드시면 도움이 되고  증상이 심해지거나 복부팽만감이 생기고 가스가 나오지 않으면 병원에 가셔야 합니다.감사합니다.            윤성환      외과 전문의      신남S항외과의원 053-710-0907   학력/자격 : 정맥류 연구회 전공 : 대장항문외과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.01.15."
82,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=331271412&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=83&search_sort=0&spq=0,1,복통은 없는 소화안되고 트름 호흡곤란,"옛날부터 복통은 없는데(손으로 꾹 누르면 아프긴함)소화가 안되는거처럼 답답하고 항상 트름을 엄청 많이하고 가스차있는거같고 가끔씩 소화가 안되는거처럼 느껴지니깐 호흡곤란도 생겨서 하품이나 한숨 쉬고 그래요  목 이물감두 있구요. 집중력.이해력도 매년 떨어지는거 같아요  또 술먹으면 다음날 무조건 설사같은 변을 봐요.  피자,치킨 같은거 먹으면 증상이 심해져서 거의 안먹어요어쩔때 식욕이 살아나면 잘먹고 조금 과식했다 싶으면 탈나서 식욕줄어들고 이것이 반복되는거같아요 그래서 그런지 살도 안찌구요...",안녕하세요. 하이닥-네이버 지식iN 상담의 현일식 입니다.
83,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=322731464&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=84&search_sort=0&spq=0,1,유통기한지난 볶음밥 구토 복통,유통기한지난 볶음밥 먹고난후구토 복통증상있는데요 설사도 합니다냉동고에 언제부터 있었는지모른1년2년지난 냉동밥인데(지금보니4년..)그거먹고 15시간정도 지나니까자다가 배아파서 깼어요토할것같구요저희엄마가 유통기한개념이 너무없어요안버리고 자꾸멕이려고냉동고있던거나 끓이고데우면 낫는다고생각하는데유통기한지난음식을 냉동하거나 데우면 괜찮나요?세균이 없어지나요?이번기회에 말좀 제대로하고싶어요,"안녕하세요. 하이닥-네이버 지식iN 상담의 이상욱 입니다.그렇지 않습니다.유통기한이 지났다고 반드시 음식이 상한다는 것을 뜻하지는 않지만1~2년, 그것도 4년이나 지난 경우에는김치 묵혀 놓듯이 묵혀지지 않고오래된 경우 단순히 세균이 증식하는게 문제가 아니라음식 자체가 변질되는게 문제 입니다.우리가 음식을 먹는다는것은 단순히 배가 부르기 위함만은 아닙니다그런건 그냥 편의점에서 컵라면에 김밥만 먹어도배는 부를 수 있습니다하지만 우리는 음식을 통해 여러 영양소를 공급받고필요한 미네랄과 비타민등을 공급받게 됩니다.그런 면에서 이렇게 오래된 음식은 이런 영양소 공급에서도 문제가생길 수 있으며, 무엇보다, 지금 처럼 배탈이 나거나다른 건강상 문제를 일으킬 수 있습니다.그러므로 유통기한이 지나기 전에 드시고좋은 음식을 드시기 바랍니다.감사합니다.            이상욱  전문의      닥터킨베인의원 032-562-0002   학력/자격 : 연세대학교 의과대학 졸업 전공 : 건강증진의학, 비만노화방지      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.03.07."
84,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70104&docId=318720662&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=85&search_sort=0&spq=0,1,대장암복통 온찜질 해도 되나요?복통은 몇기부터 발생하나요?,,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 성천기 입니다.대장암의 증상 발현은 언제 부터 온다라는 것은 없고요.암의 인한 통증을 말기 증상 입니다.사람에 따라서 아주 초기에도 암이 있는 부위의 통증이나 불편감을 느끼는 경우도 있기는 하더군요.복통이 있을시 온찜질은 도움이 되는 시술이며,암으로 인한 통증에는 의미가 없어 보입니다.참고가 되었으면 합니다.            성천기      대장, 항문 외과 전문의      항사랑병원 052-269-0975   학력/자격 : 인제대학교 의학박사 전공 : 대장항문외과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.01.14."
85,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70401&docId=313952956&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=86&search_sort=0&spq=0,1,회충약 복용후 자꾸 설사하구 복통이 있는데 이런 경우는 몸 안에 회충 또는 감염이 심해서 이런걸까요? 약은 젤콤 정으로 먹었구요 저녁 밥 먹구 난후 바로 복용 했어요 ㅠㅠ,,"안녕하세요. 네이버 지식iN 상담 약사 박기범 입니다.복통까지 있으면.. 특정성분이 안받는 것으로 보입니다.다음부터는 물약으로 되신것을 드시면 도움이 많이 되실것 같습니다 ^^문의에 도움이 되었기를 바랍니다.감사합니다.            박기범  약사      환승센터약국   항상 진지한 호랭이 약사입니다.      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.본 답변은 약학적 정보에 기초한 답변으로, 의학적 진단을 대체하거나 질병의 근본적인 치료를 대신하지 못합니다. 3.상담약사의 최종적인 약학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 4.시의적, 물리적 환경에 따라 변경된 약학적 이견을 가질 수 있으며, 약학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2018.11.08."
86,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=313037506&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=87&search_sort=0&spq=0,1,고환 파열 일부 절제 후 복통3달전에 왼고환이 터져서 약 반가량을 절제 하는 수술을 받았습니다 수술후 왼쪽 복근이 땡기는 기분이랄까 일상생활에서 지속적으로 느껴집니다 .. 원래 다 그런가여? 가끔 불편할정도로 좌우 밸런스가 다릅니다,,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 황인성 입니다.질문자님을 직접 진료하고 수술한 것이 아니라 정확한 답변을 드릴 수 없다는 점 양해부탁드립니다.수술 후에 안정되지 않고 통증이 지속되어 일상생활에 불편을 느끼고 있다면주치의와 상담해보시는 것이 좋겠습니다.도움이 되는 답변이었으면 좋겠습니다. 감사합니다.            황인성      비뇨의학과 전문의      프라우드비뇨기과 02-543-0050   학력/자격 : 연세대학교 대학원 졸업 전공 : 남성의학, 비뇨기 종양, 소아 비뇨기과, 요로계 질환, 여성비뇨기과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2018.10.29."
87,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70120&docId=319530719&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=88&search_sort=0&spq=0,1,오늘 복통때매 병원에가서 엑스레이를 찍었는데 척추가 너무 휘어있더라구요. 밑에그림 보시면 노란게 허리면 검정선이 척추인데 진짜 저렇게 휘어있었어요.1. 오른쪽으로 휘어있었는데 휨의 원인이 궁금하고요2. 어떻게 똑바로 교정할수있는지 궁금합니다,,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다.척추 측만증이 있으면 두 번에 걸쳐서 휘게 되는데한 번은 허리, 또 다른 것은 등에서 휩니다.그러면 근육의 높이가 달라지고 크기고 다릅니다. 어깨와 골반의 높이가 비대칭이 같이 올 수 있습니다. 또한 척추측만증이 생긴 원인을 담당 의사와 상의하여그것을 같이 교정하는 것이 중요합니다. 원인이1) 평발이면 신발의 내측 아치를 깔창이나 보조기로 올려주시고2) 다리 길이 차이가 나면 신발의 높이를 1/2 높여서 교정하시고3) 골반에서 원인이면 골반을 같이 교정해야 합니다.   이때 도수치료를 통하여 약한 근육은 강화시키고 강한 쪽으로 힘을 들 주도록하면서 위축된 근육의 유착 등을 풀어주면서 치료를 합니다. 각도가 매우 심한 경우는 수술도 고려해야 합니다. 그러므로 속단하시지 마시고 재활의학과에 방문하여 원인을 먼저 찾으십시오.   알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.01.23."
88,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=335459069&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=89&search_sort=0&spq=0,1,코피두통복통,학교에서 있다가 코피가 갑자기 나길래 보건실가서 피 엄청 빠지고 나서 수업들어가고 하교하고 왔는데요 또 집에서 코피나고 머리뒤통수쪽아프고 배도 아픈거같아요 왜 이럴까요....?,안녕하세요. 하이닥-네이버 지식iN 상담의 최혁기 입니다.    영상답변드립니다.  감사합니다.
