,주요증상,주소,질문제목,질문내용,답변내용
1408,콧물,https://www.hidoc.co.kr/healthqna/view/C0000081746,"흉통, 평소에 재채기, 가끔 맑고 투명한 가래","* 개인정보보호를 위하여 상담글에 실명을 사용하지 마십시오. 주요 증상, 의심 질환명, 발병시기 등 상담이 구체적이고 명확할수록 보다 정확한 답변을 기대할 수 있습니다. *- 상담내용 : 
1997년 급성기관지염(2주 입원, 한달 약 복용,객혈)
2007년 결핵 진단 6개월 약 복용

현재. 체중감량 없음, 밤에 땀 안흘림
흉통의 경우 움직임과는 관계없이 아픔
주로 아침에 흉통과 무기력감과 함께 기상하며
좀 돌아다니면 좀 간질간질한 느낌만 남고 괜찮아집니다.
아침에 재채기를 자주하는 편입니다.

어릴때부터 축농증이 있었으며,
알레르기 비염인지 이맘때쯤엔 자주 콧물이납니다.

지금 저녁에 잠깐 자고 일어나는데
(온 몸에 열이. 덥게 잤나봅니다)
가래가 끓는게 느껴집니다.
(흠흠 하면서 가래를 뱉어낼수 있습니다.)

등산이나 숨이 찬 운동을 하면, 금새 숨이 차고,
흉통과 함께 기침이 나고, 뱉으면 투명한 가래가 나옵니다.

97년 이후로는 간질간질하고, 심한 운동을 하면 숨이차는 증상만 있었으며,
2007년 이후로는 숨이차는 운동을 하면, 기침과 가래가 있었구요
그냥 그러려니 하고 지내다가 1~2개월 전부터 흉통이 있어서
이참에 병원에 갔더니
2007년 엑스레이 사진과 달라진게 없다고 합니다.
(2007년 당시의 폐결핵 흔적이 남아있는 상태 그대로)

흉통이 있는 부위는 97년도의 간질간질하게 느끼는 그 부위입니다.

이번에 진찰을 받을 때,
의사선생님께서 가래나 기침이 있냐고 물어보셔서
전혀 없다고 말해버렸습니다
.(그냥 평소 돌아다닐 때만 생각을 하고 대답을 ;;)

제대로 대답을 못해서 그런지
타이레놀 처방 받았습니다.

향후 어떤식으로 처리해야 흉통을 치료하거나, 극복할 수 있을까요?",안녕하세요? 하이닥 호흡기내과 상담의 진성림 입니다. 흉부 통증을 유발 할 수 있는 원인은 매우 다양하기 때문에 인터넷 상담만으로 그 원인을 정확하게 알 수는 없습니다.  가래가 지속된다면 기관지 내시경 검사를 받아 보시는 것이 정확한 진단에 도움이 될 수 있습니다.  증상이 지속된다면 호흡기내과에 가셔서 폐와 기관지에 대한 검사를 받아 보시고혹시 심잘환이 동반되어 있는지 여부에 대한 검사도 함께 받아 보시는 것이 좋을 것 같습니다. 감사합니다. 
1409,콧물,https://www.hidoc.co.kr/healthqna/view/C0000080776,눈에심한 빛번짐증상 왼쪽눈에만 가성근시가 있습니다.,"올해 3월쯤부터 공부를 시작하면서 처음증상은 밤에 눈에심한 빛번짐증상 왼쪽눈에만 가성근시가 생기고 셀수없이 많은 비문증이 생겼어요,
20년동안 1.5좋은시력을 가지고 있었는데 청소년기도 아닌지금 눈에 이상이온것이 이상하여
동네안과에 수차례 가서 망막사진 망막검사등 받았는데 이상은 없었고요. 그런데 제가 눈이 많이 들어간편이었는데 왼쪽눈이 돌출된것 같다는 생각이들어요 거울도 볼때마다 양쪽눈이 다르구요.
그래서 왼쪽눈이 더나와있어서 시력차이가 생기지 않았나 생각도 들어요 종양같은게있는게아닌지..책을 조금만봐도 눈이 너무 피로해요 내과에서 갑상선검사도 했는데 정상이구요

또 그즈음에 코감기인지 귀도아프고 콧물도나고 그때 코를세게풀고난후부터귀막힘증상 귀밑에 공기가 차는듯한..침삼킬때 딸깍소리가 하루종일 계속되고요 근래에는 밤마다 심한 고주파이명과 가끔가다 삐하는 이명증상도 생겼어요
이비인후과에서 청력검사 귀속검사를 받았지만 아무이상없다고 합니다
의사선생님은 이관개방증 같다고 하시긴했는데 검사를통해 안것이 아니라 추정입니다.
저는 살이 빠지긴 커녕 더쪘고 말할때 목소리가 울리거나 하진 아요 그리고 고개를 옆으로 꺾으면 머리속에서 딱하고 끊어지는 소리가 나요 이빨을 앙물때도요 왼쪽 머리에서요. 관절소리 뼈소리가 아니라 우지끈 끊어지는소리에요.소리나는곳에 가끔 쑤시는 두통있고요..그리고 걸을때도 딱딱구슬소리 작게나요 
건강했는데 갑자기 이런 증상들이 7개월 넘게 계속되고 있어요","안녕하세요? 하이닥 이비인후과 상담의 임준완 입니다. 이관은 코와 귀를 연결하는 관으로 고막안의 압력조절의 기능을 합니다. 코가 좋지 않은 경우 이관기능이 저하되어 귀에 먹먹함이 발생될수 있습니다질문의 증상들이 애매한 증상들이기는 합니다. 혹시는 비염등으로 코가 좋지 않은지, 이관의 기능이 좋지 않은지 이비인후과에서 확인해 보는 것이 좋겠습니다. 감사합니다. "
1410,콧물,https://www.hidoc.co.kr/healthqna/view/C0000080332,궁금합니다.,"어디에글을 남겨야될지 몰라서 이곳에 글을 남깁니다. 가정의학과 선생님한테 문의를 했는데 치과쪽인거같기도 하여 문의합니다.제가 턱관절 치료를 받고잇어서 1년째 스플린트를 착용하고 잇습니다.근데 제가 자주 스플린트를 착용을 안합니다. 약 2주~3주전에 스플린트를 착용한후에 씻지않고 스플린트 보관함에 보관을햇습니다. 그이후 약 4일후정도에 열어보니 기생충인지먼지 투명한것이 있는겁니다. 깜짝놀래서 얼릉 깨끗히 치약으로 깨끗히 씻엇습니다. 그이후에눈 기생충이 보이지 않았고요. 그래서 저는 더럽게 보관해서 생겼나보다라고 생각햇습니다. 근데 어제 제가 이빨을 닦을려고 칫솔을보니 칫솔모쪽에 투명한게있어서 음식물찌꺼기인줄알고 봣눈데 기생충이였습니다. 깜짝놀래서 바로 버렸습니다. 그칫솔로 이주전부터 이를 닦았는데요. 언제부터 기생충이 있었는지는 잘모르겠습니다. 구강안에 기생충이살수도있다고 하던데 그런것인지 아니면 알아보니까 체외기생충이라는것이 있던데 그런것인지 아니면 약 3주전쯤에 여자친구집에서 키우는 고양이를 만져서(만지기만햇습니다. 근데 여자친구집에서 부터 콧물이 나오고 그후에 감기증상이 있었습니다.) 옮아온것인지 알길이없습니다. 다만 제칫솔이 뚜겅있눈 칫솔이고 스필린트도 보관함에 보관한다라는 점. 둘다 입안과 관련있다는 점입니다. 종합병원에 문의해도 시원한 답변보다는 보관을 깨끗히하라고만 합니다. 저는 이것이 왜 생겻는지 궁금하고 약은 있는지, 있으면 멀 먹어야하는지. 병원은 어디를 가야하는지 너무 궁금합니다. 빠른 답변부탁드립니다.",안녕하세요.  하이닥 가정의학과 상담의 고완규입니다. 이런경우는 다니시는 치과쪽에 문의하시는 것이 좋겠습니다감사합니다
1411,콧물,https://www.hidoc.co.kr/healthqna/view/C0000080330,체외기생충???,"어디에글을 남겨야될지 몰라서 이곳에 글을 남깁니다.제가 턱관절 치료를 받고잇어서 1년째 스플린트를 착용하고 잇습니다.근데 제가 자주 스플린트를 착용을 안합니다. 약 3주전에 스플린트를 착용한후에 씻지않고 스플린트 보관함에 보관을햇습니다. 그이후 약 4일후정도에 열어보니 기생충인지먼지 투명한것이 있는겁니다. 깜짝놀래서 얼릉 깨끗히 치약으로 깨끗히 씻엇습니다. 그이후에눈 기생충이 보이지 않았고요. 그래서 저는 더럽게 보관해서 생겼나보다라고 생각햇습니다. 근데 어제 제가이빨을 닦을려고 칫솔을보니 칫솔모쪽에 투명한게있어서 음식물찌꺼기인줄알고 봣눈데 기생충이였습니다. 깜짝놀래서 바로 버렸습니다. 그칫솔로 이주전부터 이를 닦았는데요. 언제부터 기생충이 있었는지는 잘모르겠습니다. 구강안에 기생충이살수도있다고 하던데 그런것인지 아니면 알아보니까 체외기생충이라는것이 있던데 그런것인지 아니면 약 3주전쯤에 여자친구집에서 키우는 고양이를 만져서(만지기만햇습니다. 근데 여자친구집에서 부터 콧물이 나오고 그후에 감기증상이 있었습니다.)옮아온것인지 알길이없습니다. 다만 제칫솔이 뚜겅있눈 칫솔이고 스필린트도 보관함에 보관한다라는 점. 둘다 입안과 관련있다는 점입니다. 종합병원에 문의해도 시원한 답변보다는 보관을 깨끗히하라고만 합니다. 저는 이것이 왜 생겻는지 궁금하고 약은 있는지, 있으면 멀 먹어야하는지.병원은 어디를 가야하는지 너무 궁금합니다. 빠른 답변부탁드립니다.","안녕하세요? 하이닥 치과 상담의 한상운입니다.  정말 기생충이라면 많이 놀랄일이네요!!! 저도 치과의사라 정확히는 모르지만 이런 경우 대학병원내에 ""감염내과"" 라는 곳을 가보시는 것이 맞을듯합니다.  이곳이 바이러스나 기생충등을 보는 곳이니 질문하신분께 도움이 되실듯 하네요.  명절 잘 보내시고 바로 가보셔서 불안감을 해소하시기 바랍니다. 감사합니다. "
1412,콧물,https://www.hidoc.co.kr/healthqna/view/C0000078015,5세 아들이 머리가 아프대요,"5살아이인데 콧물이 나는데 2주정도를 병원에 안가고 약국에서 사온 약으로 
버티다가 새벽에 깨서 귀아프다고 해서 병원에가서 중이염판정을 받고 
항생제포함 약을 복용했습니다
그후로 일주일후 물놀이를 하고 왔는데 다음날 아침에 보니 고추가 부어있고
염증도 나더라구요... 그래서 또 중이염과 고추염증치료를 위해 항생제포함 약을 먹었습니다
그후로 또 일주일후 물놀이를 하고 왔는데 하루종일 아침만 먹고 아무것도 먹지않고 
물놀이만 하다가 저녁에 잠이들었는데 열이 나고 머리아프다고 하고 
속도 안좋아 보여 해열제먹이고 아침에 병원에 데리고 갔는데 목이 많이 부었다고 하더라구요
그래서 머리 아프다고 하는걸수도 있다고 하더라구요
그래서 이번주내내 약을 먹였습니다.
그런데 열을 2틀만에 내렸는데 의사샘이 목도 좀 가라 앉았다고 하는데 
머리가 계속 아프다고 하네요 
노는건 유치원에서도 평소랑 똑같이 논다고 하는데 집에서는 가만히 앉아있거나 누워있거나
합니다 .. 막 설치고 다니는 아이인데 차분해진것 같습니다.힘이 없어보여요.
들어가서 자자고 먼저 말하는 아이가 아닌데 3일째 먼저자자고 말도 하네요
잠들때도 한참 수다 떨다 자는데 3일째 그냥 조용히 금방 잠드네요 ㅜ.ㅜ
머리아프다고 물어보면 아프다고 하고요, 언제 아프냐고 하면 처음엔 서있을때 아프다고 했는데 
오늘은 또 서있거나 누우면 괜찮은데 앉아있으면 아프다고 합니다.
어떻게 해야할까요??
큰병원가서 검사를 해봐야할까요.. 아님 좀 더 지켜봐야할까요??","안녕하세요? 하이닥 소아청소년과 상담의 서정호 입니다.  감기 증상만으로도 머리가 아플 수도 있으나, 증상이 지속적이라면 병원에서 다른 원인은 없는지 진찰을 받는 것이 필요합니다. 큰 병원에 가기 보다는 아이를 처음부터 진료하신 선생님께 다시 진료보는 것이 더욱 정확합니다.  감사합니다. "
1413,콧물,https://www.hidoc.co.kr/healthqna/view/C0000076707,약물중독에 의한 두드러기,"* 개인정보보호를 위하여 상담글에 실명을 사용하지 마십시오.* 증상에 대해 자세하고 구체적으로 작성하세요. *- 상담내용 : 마른기침이 계속있어 내과에 가서 처방받은 약을 먹고 난뒤 얼굴 전체에 심한 두드러기(발진)가 발생했습니다. 처방받은 약은 설포피린캡슐, 코데닝정, 타이레놀이알서방정, 알레그라정 120밀리그람 자기, 라니탁정(염산라니티딘 150, 아스온정 10밀리그램 자기전, 케어가글액, 록시마이신정 입니다. 콧물, 가래도 없고 마른기침만 계속 난다고 말했는데 이렇게 처방해줘서 총 5번(점심-저녁-밤-아침-점심)을 복용한후 얼굴에 발진이 번져 먹기를 중단했습니다. 5번을 다 먹고 난 뒤 손이 떨리고 무기력해지고 말을 하기 힘들만큼 몸에 기운이 빠지는 것을 느꼈습니다. 지금은 발진이 제일 걱정되구요. 발진난 지 3일째인데 전혀 나아지고 있지 않습니다. 정말이지..피부가 징그러울정도로 특히 뺨과 입주변, 턱 등에 분포되어있습니다. 혹시 제가 약물중독의 가능성이 있는지 여쭤보고 싶습니다. 지금은 다른 내과에서 이 증상을 얘기했더니 타리온정 10밀리그람, 유시락스10밀리그람정을 처방해줘서 먹고 있습니다. 두드러기가 언제쯤 나아질까요..간지럽기까지 합니다.ㅠㅠ",안녕하세요? 하이닥 알레르기내과 상담의 정윤진입니다.  질문자의 증상은 약물 알레르기 가능성이 높습니다.  이런 증상은 의심되는 약 복용을 중단하시고 증상을 완화시키는 약을 복용하시면서 경과 관찰을 해야 합니다.  개개인마다 증상 호전의 속도는 차이가 있으므로 현재 처방받으신 알레르기 약을 꾸준히 복용하시는 것이 가장 좋은 방법입니다.  정확히 어떤 약 때문인지 확인하기 위해서는 약물 유발검사를 시행하여 확진할수 있으며 전문의의 진료 후 검사 여부를 결정하시길 바랍니다.  감사합니다. 
1414,콧물,https://www.hidoc.co.kr/healthqna/view/C0000075719,알레르기 비염 스프레이 치료 문의,"선생님이 작성하신 칼럼 - 알레르기 비염, 불로초를 찾으시는 건 아닌지요? 라는 글을 읽었습니다. 올해 우리 나이로 61세 된 사람인데 나이 40부터 알레르기가 찾아왔습니다.그 전에는 모르고 지냈는데, 지금까지 20년을 꼭 봄 이맘 때 고생을 합니다. 아직 꽃도 피지 않았는데도 그렇습니다. 재채기와 콧물 코막힘이 주이고 심하면 목에서 소리가 날 정도일 때도 있습니다. 약도 먹어보고 병원도 가보고 항원 검사도 해보고 다 해봐도 해마다 똑 같습니다.그래서 원인적인 치료는 어려울 것 같고 칼럼 내용 중에 스프레이 치료가 마음에 쏙 와 닿습니다 해마다 병원 가는데 아직 스프레이를 한번도 처방 받아본 적이 없고 먹는 약만 먹었거든요. 혹시 일반의약품이면 바로 사서 사용해 보려고 하는데 약을 알 수가 없어서 이렇게 문의 드릴려고 메일 씁니다.혹시 전문 의약품이라도 약 이름을 알려주시면 병원에 가서 의사 선생님께 그 약을 한번 청해 보려고 하니 꼭 약 이름을 좀 알려주십시요. 아니면 스프레이 약물을 고르는 법이나 어떤 성분을 확인하고 골라야 할 지 자세한 가이드 부탁드립니다. 여기는 부산이라 어떻게 해야 될 지를 잘모르겠습니다.꼭 좋은 답변 기다리겠습니다. 해마다 엄청 고생하는 사람을 가엾게 생각하여 좋은 답 주십시요.그럼 건강하시고 늘 행운이 함께하는 나날 되시기를 바랍니다.안녕히 계십시요.","안녕하세요 하이닥 이비인후과 전문의 임준완입니다. 비염을 치료하는 것은 다양한 방법이 있습니다먹는 약물치료가 가장 효과가 좋고, 증상 호전도 빠릅니다. 뿌리는 스프레이의 경우 부작용이 없으며, 효과도 무난합니다. 장기적으로 꾸준히 사용하면 비염의 제반 증상등을 호전시켜 줍니다. 스프레이의 종류는 매우많으며,대부분 처방전을 필요로 합니다나조넥스, 아바미스등 다양한 약이 있으며, 이비인후과에서 처방받아 사용해 보시는 것이 좋습니다감사합니다. "
1415,콧물,https://www.hidoc.co.kr/healthqna/view/C0000072715,또질문드리네요... ,부모가 아이나 내성입니다아이들이 아이나 먹은지 2달이 넘어서 이번에 감마인터페론이란 검사를 해보았는데 결핵균특이항원 자극 Whole Bio(POSITIVE) 라고 나왔어요 원래 수치는 없고 음성 양성만 있는 검사인가요?간기능검사정상범위가 40까지인데 8살 아들이 41이 나왔구요크레아틴 정상범위0.6~1.2 인데 0.5 나왔구요Ca 8.2~10.2인데 10.4 나왔구요lP 2.5~4.5 인데 4.7 나왔구요HBsAb 92.60(+) 나왔어요그런데 5살 딸아이가 HBsAb 13.81(+_) 나왔어요 항체가 있다는건지 없다는건지요? 어려서 그런건가요? 예방접종은 모두 했거든요검사결과가 정상범위를 조금벗어난것은 괜찮은가요? 아이나 때문일수도있는지요?아이들 결핵 발병을 그나마 정확하게 할수있는 검사는 무엇이 있는지요?둘째5살이 기침가래가 한달넘게 약을 복용하는데도 그때뿐이고 아직도 기침 가래 누런콧물 이네요 감기약 항생제만 계속먹여도 되나싶네요소아과 선생님은 아이나만 먹으면 된다고 계속 그러시는데 아이나내성균에 감염된것일텐데 예방효과도 못보고 듣지도 않는약 계속 먹어서 내성만 더커지는 균으로 변할까봐 걱정만 됩니다별다른 방법은 없을까요?,"안녕하세요? 하이닥 호흡기내과 상담의 서기현 입니다. 질문 순서대로 답변 드립니다. 1.  감마인터페론 검사는 병원 시스템에 따라 음성, 양성으로만 판정되는 경우도 있고 절대값으로 수치가 나오는 경우도 있습니다.  2.  HBsAb 13. 81(+-): 나이가 어려서 그럴 수 있습니다.  추후 비교해보면 항체가 형성될 수 있을 것으로 생각합니다.  3.  소아 결핵 진단은 매우 어렵습니다.  따라서 예방적인 처방을 하게됩니다. 4.  기침, 가래가 오래가면 그 원인을 찾아야 합니다.  5.  부모가 아이나 내성 결핵이면 아이의 예방적 결핵 치료는 개인적으로 INA(아이나) + rifampin(라팜핀) 처방을 하는 게 좋을 것으로 생각합니다.  하지만 아직까지 확실한 근거는 없는 상태이고 소아과 지침도 단지 아이나 예방만 나와있는 실정입니다.  감사합니다. "
1416,콧물,https://www.hidoc.co.kr/healthqna/view/C0000072135,이관개방증 인가요?,"침을 삼키거나 목을 위아래 좌우 움직이거나 밥을 삼키거나할때 귀에서 딱딱소리가납니다 

이게 이관개방증?? 맞나요? 근데 이관개방증 증상보면 먹먹하다 자신소리가 귀안에서 울린다하잔아요 저는 그런게없어요 단지 딱딱소리만날뿐 근데 자신소리가 귀안에서 울렸던적이 한창 다이어트할때 2~3번 잠깐씩그러고 다이어트 그만둔지 몇달된지금은 한번도 없었습니다

그리고 딱딱하는저소리가 남한테도들려요 동생한테 귀대고 들어보라고해서 침삼키고 귀에서 딱딱(제스스로낼수있음)하면 동생이 들린다고하네요. 이렇게 딱딱소리나고 이런증상은 초등학교 9살인가 그때부터 그랫긴한데 물론 이증상만 잇었으면 걱정도안했는데 저번에 다이어트한다고 무리하게했을때 귀에서 제숨소리가 몇번 들렸거든요 , 그때 그거 2~3번 그러고 안그러긴한데.. 아무튼 걱정중입니다 제가 2년전에 안과에갔는데 의사선생님이 비염이있다고하더라고요 그래서인지 코가 심하게 막히는건아니고 미미하게 콧물있고 목에는 항상 가래가껴잇는데 가래삼킬려고 하면 그때도 소리가나네요 아무튼 이거랑 비염이랑도 관련잇는건가요?
이관개방증인가요?저핸드폰없어요..","안녕하세요? 하이닥 이비인후과 상담의김효진 입니다. 딱딱 소리가 들려 많이 불편하시군요. 질문하신 내용을 통하여 볼 때, 이관 개방증이라기 보다는, 이관을 열어주는 근육인 입천장 긴장근이나 입천장 올림근과 같은 근육의 움직임에 문제가 있는 것으로생각됩니다.  즉 예전에 다이어트를 무리하게 시도하셨을 때의 증상은 이관 개방증이 맞지만 현재 귀에서 딱딱 소리가 들리는 것은위에 언급하여드린 근육이 움직일 때 어딘가 걸리는 부분이 있는 것으로 생각됩니다. 많이 불편하시다면, CT등을 통해 근육의 전반적인 주행 경로를 따라 이상이 없는지 확인을 해보아야 할 것으로 생각됩니다. 특히 타각적 이명의 경우 구조적인 이상이 있는 경우가 많으므로, 이비인후과를 방문하셔서 전반적인 상태에 대한 검사 및 상담을 받아보시기를 추천드립니다. "
1417,콧물,https://www.hidoc.co.kr/healthqna/view/C0000071777,까만똥을 눴어요,1)5세 여아입니다 최근 까만똥을 두번봤어요 10월30일 까만염소똥 10월31일 까만염소똥(조금많은양) 이후 오늘까지 변을 보지않구요 배는 빵빵해보입니다 응가 안하고 싶냐고 물으니 안하고 싶다고 합니다 별다른 섭취는 없었고 10월29일까지 냉동블루베리를 조금많이 먹었어요 11월1일까지 단감은 조금먹었구요 최근에 입버릇처럼 배아프다고 자주 그랬는데 조금지나면 또 괜찮다고하 고계속 반복했어요(한번씩 아프다고 얘기하는게 많이 아픈거 같지 가 않아 서 신경을 별로 안썼는데 까만똥을 두번누니까 걱정이 됩니다)부모가 아이나 내성결핵에 걸렸는데 아이도 예방차원에서 약을먹어야 된다고 해서 1달째 아이나를 먹이고 있어요 투베르쿨린반응에 1.5cm가 나왔거든2) 요 아이나 내성결핵에 감염된거면아이가 아이나를 예방약으로 먹는다는 게제 짧은 생각으로 맞지 않는것 같아서 문의 드립니다한달정도 기침 가래로 약을 먹었다 조금 쉬었다 하고 있어요요즘은 하루 3번정도 기침하고 있는데 누런 콧물도 같이 나옵니다항생제처방을 안해주시던데 결핵약 때문인가요?3)어린이결핵발병여부는 어떤검사를 해봐야 하나요?3가지 질문입니다,"1) 냉동불루베리를 많이 먹어 변이 까만색으로 나왔을 수도 있습니다, 아이들의 간헐적인 복통은 기능성 복통일 가능성이 있습니다.  만약 지속적이고 반복적인 복통을 호소하면 병원 진찰을 받는 것이 좋습니다. 2) 부모가 결핵에 감염된 경우 예방차원의 INH 복용이 권장 됩니다.  (내성균이 경우 주치의와 상의하기 바랍니다)3) 일단 아이의 결핵 발병 여부는 정기적인 검사(폐결핵의 경우 x-ray 촬영) 를 받아보기 바랍니다.  기타 임파선 결핵이나 결핵성 뇌막염 등은 증상이 나타나기 때문에 의심이 되면 곧 진찰을 받아야 합니다. "
1418,콧물,https://www.hidoc.co.kr/healthqna/view/C0000068481,대변이 이상해요,"요새 대변 색이 이상합니다.정확히 말하면 저저번주에 낚시를 갔고 잡은고기(붕장어,우럭,도다리..)를 먹었는데요 잡아서 물에 씻고 좀 위생적이진 않았지만.. 그냥 그렇게 먹었습니다.그리고 그때 아침에 매운걸 좀 조아해서 청양고추를 많이 썰어서 먹어서 탈이난건지 주말이 지나고 난 월요일쯤 심하게 설사를 했습니다. 날생선이 문젠지 청양고추가 문제인지는 잘 모르고요.근데 그 뒤로 설사가 있는 다음에는 변비가 좀 오더라고요.그래서 힘들게 힘들게 변을 봤습니다.근데 꼭 청국장 만들때 보면 끈끈한 점액질 같은거 이쪼??갈색의 변색깔에 사이사이에 끈끈한 점액질이 같이 묻어나오는데 그 색은 약간 노란색이였어요..왜그러지? 하고 좀 지나서 또 하루에 한번 힘들게 변을 보긴 보는데볼때마다 그러더라고요..그리곤 저번주 금욜에도 불가리스를 저녁, 다음날 아침에 먹었더니배가심하게 살살 아프더니 또 죽죽 설사를 하더라고요..설사할때 변 색은 일반 갈색위주였습니다.그러곤 또 변비가 온건지 어제는 변을 못보고오늘 아침에 또 힘겹게 변을 봤는데....휴지로 닦으니 노랗게 묻더라고요..ㅠㅠ그래서 변을 보니까 또 갈색변이 큰 토끼똥처럼 나오더니 고 사이사이에노란색 콧물?? 같이 점액질이 묻어있더라고요.ㅠㅠ식사는 보통 야채위주나 고기류를 무척 좋아합니다..탄수화물은 다이어트때문에 많이 섭취는 안할려고하는데요;;인터넷 검색하니까 대장암에도 점액질 어쩌고 저쩌고 나오던데 ㅠㅠ겁이나네요..어떻게 해아할까요??",안녕하세요.  하이닥 대장항문외과 상담의 김용진입니다. 아직 대장 내시경 검사를 해본 적이 없다면 고민마시고 우선 대장 내시경 검사를 해보십시요. 이상 유무를 살피는 의미도 있지만 검사를 위해선 장 청소가 되기 때문에 불편한 증상이 훨씬 완화될 것으로 생각됩니다. 점액질은 대장암의 경우에도 나올 수 있으나 변비가 있거나 염증성 대장 질환이 있는 경우도 나타날수 있습니다.  물론 아무 이상이 없는 데도 나올 수 있습니다. 감사합니다. 
1419,콧물,https://www.hidoc.co.kr/healthqna/view/C0000066373,사고후 (코)주사기로 주입 시술 후 부작용에 대해...,"* 개인정보보호를 위하여 상담글에 실명을 사용하지 마십시오. 주요 증상, 의심 질환명, 발병시기 등 상담이 구체적이고 명확할수록 보다 정확한 답변을 기대할 수 있습니다. - 상담내용 : 안녕하세요 저는 아주 오래전에(25년전) 사고로 오른쪽 얼굴 부분을 다쳤습니다 오른쪽 코대도 약간 들어간 상태였구요 사고난지 4년정도 지났을 무렵 지인의 권유로 주사기에 어떤 물질을 넣어 코대를 세워주는 시술을 받았습니다 20년전이라 그 시술이 정확이 어떤 것 이었는지 기억도 하지 못 하거니와 당시 어려서 깊게 생각 하지 않았던 것도 있었던 것 같습니다 시술을 받고 별 부작용이나 어떤 불편한 것들은 전혀 없었는데...언제부터인지 특히 겨울철에는 더 심해지고 감기 기운이라도 있게 되면 콧물이 줄줄 세듯이 흐르고 숨을 쉴때마다 코가 시리고 심할때는 코대 부분이 아프기까지 해서 정말 고통스럽기 짝이 없습니다 잠을 잘때도 시린코 때문에 이불을 머리 끝까지 덮고 자야 합니다 비염 때문에 이런 증상이 있는 것인지 아니면 코 성형으로 인한 부작용인지 궁금하고요 만약 부작용이면 제거가 가능할지...제거 가능한 비용은 얼마나 들지 궁금합니다","안녕하세요.  하이닥 상담의 장호입니다. 우선 그 물질이 무엇인지가 가장 중요 하고요.  
이물질인 경우 제거는 가능 하지만 제거가 가능한 한계가 있습니다.  비염으로 인한 현상은 아닌 것같고요.  
허나, 자세한건 고객님의 코를 보고 정확하게 진단 할 수 있을 것 같습니다. 감사합니다. "
1420,콧물,https://www.hidoc.co.kr/healthqna/view/C0000063765,"귀가 바늘로 찌르는 듯이 아파요,,","1월 말경 오른쪽 귓볼에 대상포진이 생긴적이 있습니다.. 지금은 자국만 남았었고, 그때도 귀 속이 콕콕 찌르는 듯이 아팠었습니다... 병원에서 대상포진이라는 진단 받았구요, 12월 말에는 왼쪽 눈 두덩이에 대상포진이 생긴적 있습니다... 이때도 역시 병원에서 대상포진 진단 받았었습니다....지금은 대상포진 증상은 없는데요,,, 아, 몇일전 오른쪽 윗 입술에 또 포진이 생겼었습니다... 그리고 요즘, 아니, 한 6개월 이상째 재채기를 자주 하고 있습니다... 가끔 콧물이 계속 나는 적도 있고, 안나기도 하고,, 그렇습니다....근데, 요즘 계속 오른쪽 귀가 콕콕 찌르는 듯이 아프고,,, 그러다보니, 오른쪽 머리도 콕콕 찌르는 듯이 아프고요,,,, 전에 대상포진이 있었던것이 영향이 있는것인지,,전에 대상포진 났던 눈과 귀는 지금 전부 다 낳았습니다...걱정이 되서 병원에 가보고는 싶은데, 제가 지금 미국에 있는 관계로 쉽게 병원을 찾기가 좀 어렵습니다... 위 대상포진 두건으로 이미 100만원 이상 쓴상태거든요,,^^제가 요즘 어디 아픈데는 없는데,,, 병원에서는 대상포진의 원인이 스트레스라고 하더군요,,, 그전엔 대상포진에 걸린적이 없습니다...지금 계속 귀가 아프면 병원엔 가봐야 겠지만,,, 혹시 이 증상이 어떤건지 좀 궁금해서요,,,,","안녕하세요.  하이닥 이비인후과 상담의 이승석입니다. 안타깝지만, 증상만으로는 정확한 진단을 내리기 어렵습니다.  대상포진으로 인한 통증이 남아있을 가능성과귀안이나 인후부 이상으로 인해 통증이 유발되었을 가능성이 있으며병원 진료를 통해 증상을 해결하시는 것이 필요합니다.  감사합니다. "
