"","주요증상","주소","질문제목","질문내용","답변내용"
"2412","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000025549","오른쪽가슴에 멍울이 잡혀요..","- 혈압 :- 키/체중 : 159cm / 53kg- 가족력(가족, 친척의 건강, 질환 등) :- 과거병력 :- 상담내용 :
얼마전부터 오른쪽 가슴에 멍울이 잡힙니다..
그냥 있을때는 아픈게 없어서 몰랐는데 어느순간 만져보니 잡히더라구요..
왼쪽엔 멍울이 작게 있어도 아프지는 않은데
오른쪽 멍울은 크면서도 아픕니다ㅠ 만졌을때만;
그냥있을땐 불편한거 없고 아프지도 않구요..
가슴에 멍울이 잡히면 유방암이라던데;;
요즘들어서 다이어트를 심하게 했습니다.
조금먹고 운동 심하게 많이해서 급하게 살을 많이뺏습니다.
그전엔 이런게 안잡혔는데..
살빼려고 많이 먹었을땐 토한적도 있구요..
급하게 살을 빼서
그래서 가슴에 멍울같은게 생긴건가요?
아니면 유방암인가요..
검사를 받으려면 어디로 가야하나여? 산부인과로 가면 되나요..?
요즘은 어려도 유방암이 생길수 있다해서 걱정이 많이 되네요ㅠ
나중에 아이도 가져야 하는데..","안녕하세요.  신소애 산부인과 원장입니다. <o:p></o:p>
<o:p></o:p>
멍울이 잡힌다고 무조건 유방암이라고 볼 수는 없습니다. <o:p></o:p>
<o:p></o:p>
너무 걱정 마시고 가까운 산부인과에 내원하셔서 유방암 검사를 받아보세요. <o:p></o:p>
<o:p></o:p>
급히 살을 빼다 보니 근육이 멍울처럼 잡히는 것을 오해한 것 일수도 있으니<o:p></o:p>
<o:p></o:p>
꼭 검진을 받아보세요. <o:p></o:p>"
"2413","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000218369","배가 아파요..","일단 아침에 일어나면 목이 쑤시고 배 어딘가가 아프고 쑤셔요, 어쩔땐 명치가 뭉친듯하고 누르면 아파요(배가 두근거림).누우면 잠깐 통증이 덜고 걸어다니면 명치가 뭉친듯쿡쿡아프고 심할땐 호소하고싶을정도에요..가슴은 약간 살작 뻐근히 답답하고 등도 답답할때도 있어요. 변은 살작 검은 색같은 갈색인 듯한데 그외엔 변크기 모양도 괜찮고 열도없고 입맛도 있고 체중감소도 없어요. 3월달에 위내시경해서 괜찮다하셨고,염증관련 피검사도했는데 정상이였습니다.증상이 뭘까요? 명치아파서 거의 2달치 약을 먹고있습니다. 병원을 3번 옮겼는데도 같은약 처방해주셔서 계속 먹지만 호전이 없고 전이랑 똑같아요일단 아침에 일어나면 목이 쑤시고 배 어딘가가 아프고 쑤셔요, 어쩔땐 명치(가운데)가 뭉친듯하고 누르면 아파요(배가 두근거림).누우면 잠깐 통증이 덜고 걸어다니면 명치가 뭉친듯쿡쿡아프고 심할땐 호소하고싶을정도에요..가슴은 약간 살작 뻐근히 답답하고 등도 답답할때도 있어요. 변은 살작 검은듯한데 그외엔 변크기 모양도 괜찮고 열도없고 입맛도 있고 체중감소도 없어요. 위문제가 아니고 배 겉에 가 아픈거 같은데 저는...3월달에 위내시경해서 괜찮다하셨고,염증관련 피검사도했는데 정상이였습니다.증상이 뭘까요? 명치아파서 거의 2달치 약을 먹고있습니다. 병원을 3번 옮겼는데도 같은약 처방해주셔서 계속 먹지만 호전이 없고 전이랑 똑같아요 큰병원가도 똑같은 약만 주시니까..추가 55였다 53이였다 51이됬는데 그후 더이상 빠지지 않습니다.","안녕하세요, 하이닥 소화기내과 상담의 현일식 입니다. 위내시경 검사 나 복부초음파 같은 영상검사와 더불어 관련 혈액검사에서도 이상이 없는다 명치 부위 통증이 지속된다면 기능성 소화불량이라는 질환일 가능성이 높습니다.  이러한 질환은 기능성위장질환에 진료 경험이 많으신 의사선생님께 꾸준히 진료 받는 것이 좋습니다.  아울러 이러한 기능성 질환은 우울증이나 불안장애와 같은 정신과적 문제와 동반된 경우가 많고 이러한 경우 정신과적 문제를 해결하지 않으면 복통이 나아지지 않기 때문에 정신적 문제에 대한 진료도 필요할 수 있습니다.  감사합니다. "
"2414","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000201203","가슴 두근거림이 계속 됩니다","스트레스를 받거나 불안할때 종종 가슴두근거림 증상이 있었는데요 최근에 큰 스트레스를 겪어서인지 몇일전부터 매일매일 가슴 두근거림때문에 잠도 잘 들지 않습니다 자려고 누워있을때도 심박수가 100-110까지 나오기도 합니다 (스마트폰 어플로 쟀을때, 30대중반 여자)심리적 문제일거 같긴한데 혹여 신체적 문제일지 조금 걱정도 되고, 외가쪽 이모가 심장판막증 같은걸로 돌아가시고 친아버지도 협심증이었는지 심장관련으로 갑자기 돌아가신걸로 압니다. 하지만 세달 전 수술을 하게 될지도 모를 일이 있어서 대학병원에서 심장초음파검사를 받긴했었는데 검사 결과에대해 선생님이 딱히 언급하신건 없었습니다. 세달 전쯤 갑상선 기능 검사와 갑상선 초음파도 했었는데 기능에는 이상이 없었고요. 이 증상으로 제가 일반 내과에 가야하는 것인지 아니면 신경정신의학과에 방문해야하는 것인지 잘 모르겠어서 질문 드립니다.","안녕하세요, 하이닥 류마티스내과 상담의 정세진 입니다. 스트레스 상황이 되면 정상적으로 박동이 증가할 수 있습니다.  동성 빈맥이라고 하는데 이러한 경우는 특별한 약은 필요하지 않습니다.  현재 상황에서는 동성빈맥일 가능성이 있으나 혹시 다른 병적인 상태일 수 있으므로 심전도를 시행해 보시고 이상 없다고 하면 신경정신의학과 선생님과 상담을 해 보는 것이 좋겠습니다.  감사합니다. "
"2415","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000105854","가슴샘암이 궁금합니다.","일주전 제 동생이 폐에 물이차서 병원에 갔다가 뒤에 혹을 발견하고가슴샘암 (흉선암)의심 진단을 받았습니다.아직 17살 밖에 안되서 걱정이 많이 되는데요, 입원한지 일주일이나 지났지만아직까지 전문의는 만나보지 못했습니다.검사결과로는 심장 대동맥과 종양이 연결되어있다는데.. 12cm 나 된다네요..아직 전이는 안됬다고 합니다. 방사선 치료는 정말 피하고 싶어요..소견서에는 Biopsy 상 Thymic carcinoma 의심되는 환아라고 현미경슬라이드 검사했다고 나와있어요.Dyspnea 증상 전혀없고, Echo 상 SVC flow obstruction 소견보여 HOD 투약시작했고, SVC8mm 까지 보여 전일에 비해 호전된 양상확인되었습니다. 1. 종양이 심장과 연결되어있으면 많이 위험한 수술인가요? 악성종양일 경우는 얼마나 되나요?2. 혹시 다른 암으로 전이될 확률은 얼마나 되는지요..3. 가슴샘암 완치 확률은 얼마나 되나요? 추후 합병증이나 이런건 없나요?4. 수술전까지 조심해서 먹어야할 것이 있나요 ?누나로서 지금까지 아는 것도 없고 걱정이 많이 됩니다.. ㅠㅠ 답변부탁드릴게요","안녕하세요.  하이닥 방사선종양학과 상담의 이유선 입니다.  1.  수술 방법은 진료받고 계신 병원의 흉부외과 선생님과 상담하시는 게 좋겠습니다. 종양의 진행 양상이 보다 공격적이고 주변 조직으로의 침습이 심한 경우 악성 종양이 더 의심되며,조직검사 결과를 기다려 보셔야 겠습니다. 2.  다른 암으로 전이될 확률은 맞지 않는 표현이며, 다른 장기로 전이될 확률을 물으시는 거라면악성 흉선 종양의 경우 뼈, 간, 신장, 폐 등으로 전이될 수 있습니다. 3.  5년 생존율이 77% 이며, 수수로 완전히 절제된 경우는 82%, 일부만 절제된 경우는 66% 입니다. 4.  건강기능식품, 보조제, 한약, 약초 달인 물 등은 피하셔야 합니다.  이런 것들을 먹은 경우 간 수치가 올라가서 수술이 미뤄질 수 있습니다. 감사합니다. "
"2416","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000465680","모낭염가슴부위","선생님가슴부위에모낭염이많이나서항생제2주복용과에스로반바르고있는데전혀차도가없다가3일전부터똑바로누워자니까약간씩줄어들고있네요.전에는옆으로누워서자서염증이눌렸습니다.그리고2틀전부터유황비누로씻고있는데제느낌인지몰라도많이줄어들었습니다.유황비누가혹시몸에나는모낭염재발방지하는데도움이되나요?데돌비누는도움이되나요,","안녕하세요.  하이닥 응급의학과 상담의 한재병입니다. 2주간 항생제 복용을 하더라도 조금 더 늦게 낮거나, 재발하는 경우가 있을 수 있습니다. 유황비누는 추천하지 않으며, 일반적인 세안제 혹은 바디워시 사용 후 잘 씻어내고 말리시기를 추천합니다. 감사합니다. "
"2417","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000069061","남자 가슴 몽우리 질문이요....","중학교 2학년때인가... 가슴에 몽우리가 생겼습니다.중학생때도 병원에 갔었는데.... 사춘기때 호르몬 분비로 인해 잠시 동안 생겼다가 없어진다는 소리를 하더군요.... 근데 지금 나이가 25살인데도 불구하고 없어지지가 않네요~질문하겠습니다~1. 제거 수술을 하게 되면 큰 수술인가요?2. 수술을 하게된다면 회복기간은 얼마나될까요?3. 수술비용은 얼마나 드나요?4. 수술후에 부작용같은것은? 하지 말아야 할것은?이상입니다.. 궁굼한게 많이있는데...ㅋㅋㅋ 크게 이렇게 나뉘네요 답변 기다리겠습니다!","안녕하세요.  하이닥 외과 상담의 엄태익입니다. 여성형 유방 때문에 고민이시군요. 1.  제거 수술은 유방의 크기에 따라 다르답니다.  만일 유두하만 국한되어 있으며 5백원짜리 동전만 하다면 진공흡인생검술이라고 해서 맘모톰 시술만으로도 제거가 가능하답니다.  만일 정말 여성처럼 큰 유방인 경우에는 유방 전체를 제거해야 하므로 수술이 제법 커질 수 있지요.  하지만 국소 마취하에 제거를 할 수 있으므로 걱정하지 마세요. 2.  회복기간은 약 2주정도를 생각하시면 됩니다. 3.  수술 비용은 병원마다 차이가 있습니다. 여성형 유방의 경우 보험으로 수술 코드가 있으나 이 외에 초음파 유도료 등은 비보험이라서 병원마다 차이가 있지요.  대학병원 > 성형외과 > 유방 전문 병원 정도 순서로 비용이 차이가 있지 않을 까 싶습니다. 4.  수술 후 부작용은 여러 가지가 있을 수 있답니다. 하지만 수술하기 전 환자의 고통을 생각한다면 훨씬 실보다 득이 많은 치료라고 할 수 있지요. 일단 가까운 유방 전문 외과 클리닉을 방문하셔서 초음파 검사, 혈액 검사 그리고 신체 검진을 받아 보신 후 질환을 정확히 진단 받으신 후에 치료 방침을 정하시면 될 것 같습니다.  감사합니다. <o:p></o:p>"
"2418","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000058189","가슴에 혹이 생겼어요","- 상담내용 : 
10일전에 유방초음파를 했는데 혹이 7mm정도 오른쪽에 생겼답니다.
2년전부터 가슴 통증이 있어서 2009년 2월에 공단에서 하는 유방암 검사를 했는데
그땐 이상이 없었습니다. 요즘 통증이 가끔 생겨서 진료를 하게되었습니다
의사 선생님께서는 6개월 후에 보자 하시는데 일을 하면서도 걱정이 되네요
암이 아니더라도 수술을 해야하는건지? 직장은 그만 두어야 하는거지?
좋은 말씀 부탁해요","안녕하세요.  하이닥 영상의학과 상담의 홍주희입니다. 초음파검사에서 혹이 보일 때 유방암이 아닌 양성 혹이 확실한 경우 약 6개월 정도 후에 크기가 커지는지 추적검사를 해보는 것은 아주 보편적인 일입니다. 또한, 이 혹 때문에 직장을 그만 둘 필요는 없을것으로 판단되고 혹이 있다는 사실이 너무 스트레스로 작용하면 맘모톰수술로 제거할 수도 있습니다만, 반드시 제거할 필요는 없습니다. 도움이 되었으면 좋겠습니다.  감사합니다. "
"2419","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000332847","요몇일  아무것도 안하고 앉아있어도 가슴두근거림이 느껴 ...","요몇일  아무것도 안하고 앉아있어도 가슴두근거림이 느껴지고 명치쪽이 답답한 느낌이  들어요","안녕하세요, 하이닥 한방과 상담의 손원진 입니다. 명치쪽이 답답하면서 가슴 두근거림은 가장 흔히 올 수 있는 것으로 위장의 체기 증상이 있어요.  특히나 며칠 경과 되지 않아 최근에 생긴 증상은 우선적으로 체기 치료를 해볼 필요가 있습니다. 한의원을 찾아 진료를 받아보세요.  가벼운 경우는 쉽게 편해질 수 있을 것입니다. 더욱 건강하세요. "
"2420","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000410674","병원에서는 심근경색 같지는 않다고 하고 부정맥 의심된다고 했는데 심근경색 가슴통증이 정확이 어떤 통증이 오는지 궁금하네요 ","서른살 남성입니다. 최근 가슴이 두근거리면서 쓰러질 것 같은 느낌이 들어 보건소에서 심전도검사를 받았으나 이상이 없다는 진단을 받았습니다. 그러나 이틀 후 새벽부터 가슴이 계속 두근거려 대학병원 응급실에 갔는데요. 거기서도 심전도와 혈액검사에서 이상이 없다는 진단을 받았는데요.그 후 평일 대학병원 심장내과에서 진료를 받고 2주간 병원에서 지급한 기계를 통해 제가 쓰러질 것 같은 느낌이 들면 체크하고 심장초음파 검사를 받자는 진단을 받았는데요지금 질문글 쓰는 중에도 가슴에 극심한 통증은 없지만 왼쪽 가슴이 뻐근한 느낌이 듭니다. 특히 누워있다가 일어날때 뻐근한 느낌을 받는데요.마치 느낌이 전날 과한 운동을 하고 근육이 뭉친 것 같은 느낌입니다. 지금은 가슴이 두근거리고 쓰러질 것 같은 느낌이 없지만 너무 불안해서요. 병원에서는 심근경색 같지는 않다고 하고 부정맥 의심된다고 했는데 심근경색 가슴통증이 정확이 어떤 통증이 오는지 궁금하네요","안녕하세요, 하이닥 내과 상담의 김소연 입니다. 많이 불안하시겠네요. 일단 검사해보시기로 한것은 잘하신것 같습니다. 젊은 분이라서 심근경색일 가능성 보다는 부정맥일 가능성이 높겠는데요. . . 심근경색은 심장을 먹여살리는 관상동맥이라는 혈관이 혈전으로 인해 막히게 되면서 심장일부분에 혈액공급이 안되게 되고 심장의 근육이 죽게되어 발생하는 병입니다. 따라서 심근경색은 심전도 와 심장효소 수치에서 진단을 할수 있고 또한 심근경색이 발생하면 가슴 부위에 통증(쥐어짜는양상이거나 누르는 양상, 터질것같은느낌등) 이 발생하게 됩니다. 일단 검사 해보시고 담당선생님과 상의해보시는게 좋겠습니다. "
"2421","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000463262","심장 두근거림","며칠 전 과식한 후부터 목에 이물감과 명치 위쪽 가슴전체에 답답함이 있었고,지금 그런 증상은 줄어들었지만 밖에 나간다거나 하면 심장이 너무 빨리 뛰고, 집에 있을 때도 심장이 평소보다 두근거립니다.. 그러다가 과호흡이 오기도 합니다.생리를 두달째 하지 않고 있고 평소 빈혈 증상이 있으며, 긴장을 하지 않아도 손발에 땀이 나요.이게 몸에 피가 부족해서 그럴 수 있나요?? 아니면 뭐 심장에 문제가 있는 건 아니겠죠??","안녕하세요.  하이닥 흉부외과 상담의 반동규입니다. 일반적으로 가슴부위의 갑갑한 느낌 등의 원인은 두통과도 같이 뚜렷이 밝혀지지 않는 것이 대부분입니다. 특히 젊은분들 경우에는 학업으로 인한 스트레스가 상당한 영향력을 미치기도 합니다. 가슴부위 통증으로 인한 질문을 자주 받고 있으나 문진만으로는 병의 확진을 내리기는 어렵습니다. 또한 질문자분의 경우와 같이 갑자기 자각증상만이 나타나는 경우가 대부분이기 때문에 문진과 이학적 검사가 선행되기 전에는 ""무엇 때문에 갑갑함을 느끼시는것 입니다"" 라고 단정지어 말씀 드리기가 어렵습니다. 갑자기 나타난 증상인 만큼 저절로 좋아지는 경우도 있겠습니다만, 아직도 그러한 증상들이 나타나고 있다면 가까운 의료기관(내과)을 방문하시어 간단한 검사(X-ray 검사 등)를 받아 보시길 권해드립니다. 문의에 도움이 되었길 바랍니다. 감사합니다. "
"2422","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000399891","심장 기준  오른쪽 가슴 살짝 윗 부분 멍든것처럼 통증이 있는데 왜그런걸까요?","남자이구요 심장 기준  오른쪽 가슴 살짝 윗 부분 멍든것처럼 통증이 있는데 왜그런걸까요?","안녕하세요, 하이닥 내과 상담의 박재만 입니다. 보통 오른쪽 가슴에 통증이 있는 경우는 갈비뼈등에 의한 근골격계 질환이 흔합니다. 그 외로 폐렴등의 폐쪽 질환도 생각 해 볼 수 있고요. . 드물게 협심증이나 심근경색등의 심장쪽 질환도 위와 같은 양상을 나타내는 경우도 있습니다. 먼저 정확한  통증의 지속시간, 통증의 유발요인, 통증위치등을 확인 해야 하기 때문에 가까운 병원에 가서 진료를 받아 보는 것이 좋을 것으로 생각됩니다. "
"2423","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000253190","닭가슴살이 물려서 양념치킨맛 소스로 양념해먹었는데 다이 ...","닭가슴살이 물려서 양념치킨맛 소스로 양념해먹었는데 다이어트에  좋지못한가요 ㅜㅜ..","안녕하세요, 하이닥 영양상담사 김계진 입니다. 체중 조절을 위해 노력중이시군요.  닭가슴살을 계속 먹다보면 다르게 조리하여 먹고자 하는 생각이 들지요.  같은 음식을 반복해서 먹는 것은 많이 지겨우니까요. 문의하신 양념치킨맛 소스는. . .   설탕의 함량이 우선 높습니다.  드셔보셔서 느끼셨겠지만, 매콤하면서도 달달하지요.  매콤한 고추장에도 설탕이 함유되어 있는데, 그이외에 물엿이 추가로 들어갑니다.  그래서 맛있는 것이지요.  물론 사용은 조금만 하셨겠지만, 그냥 닭가슴살을 드신 것보다는 칼로리가 좀 높습니다. 설탕은 1스푼(15g 정도)에 약 60칼로리정도의 칼로리를 냅니다.  물엿 역시 비슷하고요.  따라서, 양념치킨맛 소스에 정확히 설탕이나 물엿 함량이 얼마가 들어갔는지 확인할 수는 없습니다만, 50칼로리 이상은 추가되었을 것으로 생각됩니다. 또한, 맛있는 소스와 함께 먹으면 자칫 먹는 양이 많아질 수도 있습니다.  특히 짠 맛은 식욕을 부르고, 갈증도 유발하므로, 식사량이 많아지도록 유도하거나 음료수를 마실 수 있는 가능성도 있으므로 체중 조절을 하는 동안 짠 음식의 섭취도 줄여서 되도록 싱겁게 먹는 연습을 하시면, 체중 감량이후에도 싱겁게 먹게 되면서 과식을 할 가능성이 줄어듭니다. 그냥 닭가슴살만 드시는 것은 맛을 포기하는 것이라 지속하시기가 쉽지 않습니다.  단맛이 있는 소스보다는 간장과 마늘을 넣어 싱겁게 만든 소스나, 카레가루를 소량만 넣어서 살짝 조리는 방법, 허브를 뿌리거나 양파를 올리브유 등에 볶아서 소스처럼 만들어 곁들어 먹는 방법 등을 활용하시기 바랍니다. 감사합니다. "
"2424","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000345253","하루 세끼를 다 닭가슴살먹는게 근육량 늘리는데 도움이 ...","하루 세끼를 다 닭가슴살먹는게 근육량 늘리는데 도움이되나요?158 cm 45kg 인 27인 여성입니다.오늘 인바디를 했는데 근육량 20.7 %  체지방량 6.7%나왔는데요  단백질 쉐이크도 먹고있는데요 하루 세끼를 다 닭가슴살을 먹으라고하는데  근육량 늘리는데 닭가슴살 밖에 답이 없나요? 하루 한끼 닭가슴살 먹는데도 물립니다. 닭가슴살 대체 가능한 식품은 없는건가요...?","안녕하세요, 하이닥 운동상담사 이윤권 입니다. 닭가슴살을 먹는 이유는 지방이 거의 안 끼어 있기 때문에 열량이 매우 낮아서 체중감량을 하는 분들이 주로 먹습니다. 질문자님처럼 근육량 증가 목적이라면 세끼를 다 닭가슴살만 먹을 이유는 전혀 없습니다.  그냥 흔히 식탁에서 볼 수 있는 육류, 생선 등 지방이어느 정도 포함된 어육류를 드시는 게 훨씬 좋습니다. 하루 단백질섭취량은 체중X1. 2g ~ 2g 정도면 충분합니다.  이 이상 먹는다 해도 어차피 흡수가 안되고 소변으로 빠져나갈 확률이 높습니다.  근육량 증가는 오히려 단백질보다 다당류 탄수화물 비율을 높이시는 게 좋습니다.  물론 정확한 근력운동이 기본입니다.  추가적으로 궁금하신 거 질문주시면 답변해 드리겠습니다. 감사합니다. "
"2425","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000282706","심한 기침감기가 3주 정도 걸려서 이비인후과를 다녔다가 ...","심한 기침감기가 3주 정도 걸려서 이비인후과를 다녔다가나중엔  코감기로 바뀌어서 원래 비염도 있는상태라 열흘정도 더 힘들었는데 감기가 다낫고 나서 부터 한번씩 기침이 나오면마른기침이 아니라 감기걸려서 나오는 그런 기침이 나오구요오른쪽 가슴아래 갈비뼈쪽 통증이 있어요통증이 있은지는 감기가 나아질때쯤 시작해서 지금까지 한달도 더 되었는데 심할땐 몸만 살짝 움직여도 아프고 기침이라도 나오면손으로 부여잡고 있어요 이건 왜 그런걸까요?이비인후과에서 진료받을때 위산역류 흔적이 좀 있다고 야식 먹지 말라셨는데 제가 밤에 좀 잘 먹는편이라ㅜ혹시 관련이 있을까요?","안녕하세요, 하이닥 마취통증의학과 상담의 최종환 입니다. 진단이 필요합니다! 통증의학과나 정형외과에 방문하여 진단을 받이보시기를 추천드립니다가슴통증의 원인은1.  늑골의 근육과 인대, 늑간신경에서 유발되는 통증--가장 많은 원인2.  폐, 기관지질환3.  심장질환4.  식도질환에 의한 통증 등으로 분류할 수 있으므로 제일 먼저 통증의학과나 정형외과에서 진단을 정확히 받으신 후 의사선생님과 치료를 결정하시기 바랍니다질문에 도움이 되셨기를 바랍니다감사합니다"
"2426","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000110795","무슨 증상일까요?","2014년 2월쯤  왼쪽가슴이 쪼이는 느낌과 저리는 느낌이 있어서 불안하여 대학병원에가서 심전도 운동부하검사 심장초음파를 찍었습니다 아버지가 심장마비로 돌아가셔서 유전성이 아무래도불안하여 가서 찍었지만 모두정상으로 나왔습니다 의사선생님께서 나이가 만으로 28살밖에 안됐고 아마 가슴쪽에 염증이 있어그런거 같다면서소염제를 처방해줬던걸로 기억합니다  증상은 잠깐 나타나는게 아니라 하루종일 지속됩니다 그렇게 2달을 고통스럽게 보낸후에 증상이 사라졌습니다증상은 다른증상 없이 아리고 쪼이는 느낌만 납니다 콕콕 찌르거나 숨이 막힌다거나힘든동작을 했을시 숨이 막힌다거나 그런증상은 없습니다 단지 그냥..쪼이고 아린느낌만 2달동안 하루도 안빼고 나탔습니다 그러다가 올해 9월말쯤에 증상이 또 나타나기 시작하여 지금까지 나타나고 있습니다현재는 왼팔저림까지 있고 어지럼증도 있고 취침시 잠이오기직전 현기증이 나면서 자리에서 일어나면 극심한 현기증이 나타나고 있습니다 신경과에선 이석증 초기증상이라고하여 리보트릴정 싸리움캅셀 약을 처방받아복용하니 증상이 많이 호전되긴 하였습니다동네 내과에서 가서 심전도와 흉부엑스레이를 찍었지만 의사선생니께서 별다른 증상은없다염즘이 난거같다라는 판단을 하시고 또 소염제를 처방해주었습니다 하지만 아버지의 유전성을 무시못할거같아 큰병원에가서 또다시심전도 운동부하검사 심장초음파를 찍었지만 정상이였습니다 생각해 보면 환절기나 날씨가 추운날에 증상이 나타나는거 보면 확실히 심장질환이 맞는거같은데혈관조영술이나 심장ct를 찍어봐야 할까요? 의사선생님꼐서들은 심장문제는 확실히 아닌거같다라고 말씀들 하시는데믿어도 될까요? 아니면 단지 근막통증증후군이나 뼈에 염증에 생긴걸까요? 기온차가 심해지면 증상이더 나는거같은데..정말심장질환이 아닐까요?","안녕하세요, 하이닥 소화기내과 상담의 성상훈 입니다. 현기증, 어지럼증은 신경과 전문의 진단이 있고 약에도 효과가 있으니 그대로 치료 받으시면 될 것 같습니다. 가슴통증은 심장, 폐, 소화기, 근골격계 원인으로 생각해 볼 수 있습니다. 심장검사상 해당 사항이 없으시다면, 다음 단계는 위장쪽 검사입니다. 위내시경 등의 검사를 하여 역류성 식도염을 감별해 보십시오.  역류증 약물치료후 증상이 호전이 된다면 소화기쪽 원인으로 인한 흉통으로 볼 수 있습니다. 만약 내시경도 정상이고, 소화기 계통 약에도 반응이 없다면 드문경우를 생각해 보셔야 하겠습니다. 간혹 원인 미상의 흉통이 있는 경우, 관상동맥 촬영술을 시행하여 변이성 협심증, 심근교(심장근육에 혈관이 끼여서 증상이 생김)등이 진단될 수도 있습니다. 감사합니다. "
"2427","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000360533","왼쪽겨드랑이밑에갈비뼈안쪽이 콕콕 찌릅니다","왼쪽겨드랑이밑에갈비뼈안쪽이 콕콕 찌릅니다작년에 내시경받았고 역류성식도염이라고해서 약먹고괜찮아졌는데 또 속이안조은거같아요가끔가슴도콕콕찌르는거같고 뒷머리도 땡길때있고키176에 몸무게97나이는37살이고 남자입니다","안녕하세요, 하이닥 마취통증의학과 상담의 최종환 입니다. 체중조절이 필요합니다!가슴통증의 대부분은  가슴뼈의 인대,근육,신경의 문제이므로다이어트를 하면서  스트레칭과 이완운동을 꾸준히 하시면점점 통증이 개선될것입니다통증이 계속되면 소화기내과나  통증의학과에방문하여 상담하시기 바랍니다감사합니다"
"2428","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000326328","저는 내년 스무살이 되는 남자입니다. 몸무게는 63정도 ...","저는 내년 스무살이 되는 남자입니다. 몸무게는 63정도이고 키는 오전에 182정도 되는데요... 이틀전부터 왼쪽 가슴에서 미약한 통증이 느껴지고 손을 올려보면 평소와는 다르게 심장박동이 약하게 느껴집니다. 삼성 헬스 앱으로 심박수를 확인했더니 방바닥에서 양반다리를 했을 때 93정도 나옵니다... 이거 혹시 심장에 이상이 있는건가요? ㅠㅠ","안녕하세요, 하이닥 소화기내과 상담의 현일식 입니다. 젊은 남자의 가슴통증의 원인 중 심장이 원인인 경우는 많지 않습니다.  왼쪽 가슴통증이 있는 경우 역류성식도염, 늑간신경통 등을 먼저 의심해야 합니다.  경과를 지켜보시고 증상이 악화 혹은 지속되는 경우 가까운 내과에서 진료를 보시기 바랍니다.  감사합니다. "
